"doy","level"
1,3.83380708695882
2,3.83380708695882
3,3.83380708695882
4,3.83380708695882
5,3.92559632708472
6,3.92559632708472
7,3.92559632708472
8,3.92559632708472
9,3.92559632708472
10,3.92559632708472
11,3.92559632708472
12,4.01738556721063
13,4.01738556721063
14,4.01738556721063
15,4.01738556721063
16,4.01738556721063
17,4.01738556721063
18,4.01738556721063
19,4.10917480733654
20,4.10917480733654
21,4.10917480733654
22,4.10917480733654
23,4.10917480733654
24,4.10917480733654
25,4.10917480733654
26,4.20096404746244
27,4.20096404746244
28,4.20096404746244
29,4.20096404746244
30,4.20096404746244
31,4.20096404746244
32,4.20096404746244
33,4.29275328758835
34,4.29275328758835
35,4.29275328758835
36,4.29275328758835
37,4.29275328758835
38,4.29275328758835
39,4.29275328758835
40,4.38454252771426
41,4.38454252771426
42,4.38454252771426
43,4.38454252771426
44,4.38454252771426
45,4.38454252771426
46,4.38454252771426
47,4.47633176784017
48,4.47633176784017
49,4.47633176784017
50,4.47633176784017
51,4.47633176784017
52,4.47633176784017
53,4.47633176784017
54,4.56812100796607
55,4.56812100796607
56,4.56812100796607
57,4.56812100796607
58,4.56812100796607
59,4.56812100796607
60,4.56812100796607
61,4.65991024809198
62,4.65991024809198
63,4.65991024809198
64,4.65991024809198
65,4.65991024809198
66,4.65991024809198
67,4.65991024809198
68,4.75169948821789
69,4.75169948821789
70,4.75169948821789
71,4.75169948821789
72,4.75169948821789
73,4.75169948821789
74,4.75169948821789
75,4.84348872834379
76,4.84348872834379
77,4.84348872834379
78,4.84348872834379
79,4.84348872834379
80,4.84348872834379
81,4.84348872834379
82,4.9352779684697
83,4.9352779684697
84,4.9352779684697
85,4.9352779684697
86,4.9352779684697
87,4.9352779684697
88,4.9352779684697
89,5.02706720859561
90,5.02706720859561
91,0.251353360429781
92,0.251353360429781
93,0.251353360429781
94,0.251353360429781
95,0.251353360429781
96,0.343142600555687
97,0.343142600555687
98,0.343142600555687
99,0.343142600555687
100,0.343142600555687
101,0.343142600555687
102,0.343142600555687
103,0.434931840681594
104,0.434931840681594
105,0.434931840681594
106,0.434931840681594
107,0.434931840681594
108,0.434931840681594
109,0.434931840681594
110,0.526721080807501
111,0.526721080807501
112,0.526721080807501
113,0.526721080807501
114,0.526721080807501
115,0.526721080807501
116,0.526721080807501
117,0.618510320933408
118,0.618510320933408
119,0.618510320933408
120,0.621183682552075
121,0.621183682552075
122,0.621183682552075
123,0.621183682552075
124,0.621183682552075
125,0.712972922677982
126,0.712972922677982
127,0.712972922677982
128,0.712972922677982
129,0.712972922677982
130,0.712972922677982
131,0.712972922677982
132,0.804762162803889
133,0.804762162803889
134,0.804762162803889
135,0.804762162803889
136,0.804762162803889
137,0.804762162803889
138,0.804762162803889
139,0.896551402929796
140,0.896551402929796
141,0.896551402929796
142,0.896551402929796
143,0.896551402929796
144,0.896551402929796
145,0.896551402929796
146,0.988340643055703
147,0.988340643055703
148,0.988340643055703
149,0.988340643055703
150,0.988340643055703
151,0.988340643055703
152,0.988340643055703
153,1.08012988318161
154,1.08012988318161
155,1.08012988318161
156,1.08012988318161
157,1.08012988318161
158,1.08012988318161
159,1.08012988318161
160,1.17191912330752
161,1.17191912330752
162,1.17191912330752
163,1.17191912330752
164,1.17191912330752
165,1.17191912330752
166,1.17191912330752
167,1.26370836343342
168,1.26370836343342
169,1.26370836343342
170,1.26370836343342
